p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000190469556965	0.00625632436662	Signaling by Rho GTPases	Reactome	R-HSA-194315	BUB1B; PLK1; HIST1H4H; CHN1; KIF2A; KIF2C; SKA1; RALBP1; CALM1; FMNL2; FMNL3; ARHGEF4; AHCTF1; ARHGEF3; ARHGAP22; ARHGAP24; CDH1; ARHGEF11; CENPM; CENPL; CENPK; NCKIPSD; NUF2; CENPF; CENPE; CENPA; DEPDC1B; CENPP; INPP5B; SOS1; KIF5B; H2AFX; MYLK; SFN; GRB2; ARHGAP12; ARHGAP10; KLC2; KLC4; CFTR; SPC25; PAK3; ZWINT; ARHGAP4; FAM13A; ARHGEF10L; TIAM1; PIK3R4; MYO9B; ARHGEF37; BUB1; BUB3; CDC25C; RHOV; ARPC5; HIST1H2BD; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST2H3C; HIST1H2BC; ZWILCH; HIST1H2BN; GDI1; RHOG; RHOF; HIST1H2BJ; RHOD; HIST1H2BK; VAV2; CDC20; PFN2; DEPDC7; ARHGEF7; ARHGAP19; ACTR3; PPP2R5B; MYH10; NUP133; NOXO1; HIST1H3E; DSN1; RTKN; SRGAP3; SRGAP2; KIF14; CTTN; RHOB; NDC80; RACGAP1; ERCC6L; KNTC1; HIST2H2AA3; DLC1; FGD4; FGD1; SYDE2; ARHGAP39; GOPC; RASGRF2; ARHGAP11A; OCRL; MAD2L1; HIST1H2AK; SRC; LIMK2; KALRN; BIRC5; LIMK1; HIST1H2AE; ITGB3BP; HIST2H2BE; NOXA1; PRC1; HIST1H2AC; HIST2H4A; YWHAZ; WASF2; ARHGAP42; DIAPH3; NUDC; DVL2; YWHAH; PDPK1; AURKB; CDCA8; IQGAP3; PTK2; YWHAG; YWHAE; RAC1; PKN1; KIF18A; HIST1H3D; RHOBTB1; HIST1H3H; CTNNA1; PLEKHG2; TAX1BP3; RHPN1; ECT2; PMF1; CENPH; ABI1; NUP37; WIPF2; CKAP5	9886; 64105; 3017; 50649; 10006; 4085; 10092; 10144; 6714; 9735; 171177; 114822; 220134; 55746; 8353; 58504; 3799; 8341; 55160; 4952; 79019; 1058; 8349; 1080; 80728; 8365; 126961; 7410; 701; 7533; 29127; 2664; 995; 81624; 55143; 10726; 50650; 91010; 10403; 1063; 8343; 4650; 143872; 4638; 9793; 121512; 9824; 2810; 401541; 83540; 54821; 64837; 3984; 3014; 89953; 8344; 51517; 10163; 6654; 79658; 83478; 8337; 2245; 9055; 3633; 124056; 91614; 8970; 9928; 8334; 8874; 23380; 10811; 8997; 147179; 1495; 9826; 9212; 25909; 1856; 5217; 91687; 3796; 388; 55055; 5924; 5879; 2017; 8339; 81930; 8370; 11243; 29984; 991; 5585; 9184; 30849; 8351; 393; 1123; 79980; 699; 7531; 94134; 5747; 10928; 7074; 64946; 10096; 23421; 6242; 85236; 4628; 8330; 57405; 11130; 54509; 801; 7532; 8357; 3985; 30851; 1894; 79023; 332; 1062; 64857; 84144; 5347; 391; 57120; 2885; 11004; 3012; 55789; 389337; 10395; 114793; 999; 5170; 5063; 128239; 9901; 7534; 84986; 8347; 5526	434	429
0.000197363987201	0.00642490265477	RHO GTPase Effectors	Reactome	R-HSA-195258	AHCTF1; PLK1; HIST1H4H; KIF2A; KIF2C; DVL2; CALM1; FMNL2; FMNL3; BUB1B; CDH1; CENPM; CENPL; CENPK; NCKIPSD; NUF2; CENPF; CENPE; CENPA; CENPP; KIF5B; H2AFX; MYLK; SFN; GRB2; KLC2; KLC4; CFTR; SPC25; PAK3; ZWINT; PIK3R4; BUB1; BUB3; CDC25C; ARPC5; HIST1H2BD; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST2H3C; HIST1H2BC; RHOB; HIST1H2BN; RHOG; HIST1H2BJ; RHOD; CDC20; PFN2; ACTR3; PPP2R5B; MYH10; NUP133; NOXO1; DSN1; RTKN; SRGAP2; KIF14; CTTN; ZWILCH; NDC80; ERCC6L; KNTC1; HIST1H2BK; SRC; GOPC; HIST2H2AA3; MAD2L1; HIST2H2BE; LIMK2; BIRC5; LIMK1; NOXA1; ITGB3BP; HIST1H2AK; HIST1H2AE; PRC1; HIST1H2AC; HIST2H4A; YWHAZ; WASF2; DIAPH3; NUDC; SKA1; YWHAH; PDPK1; AURKB; CDCA8; IQGAP3; PTK2; YWHAG; YWHAE; RAC1; PKN1; KIF18A; HIST1H3D; HIST1H3E; HIST1H3H; CTNNA1; TAX1BP3; RHPN1; PMF1; CENPH; ABI1; NUP37; WIPF2; CKAP5	23380; 995; 8330; 10811; 81624; 64946; 10096; 79019; 147179; 1495; 6242; 85236; 9212; 8349; 91010; 3017; 4628; 25909; 1856; 5217; 2885; 1063; 55143; 55746; 79980; 57405; 8343; 11130; 5879; 54821; 10403; 10006; 3796; 4085; 10092; 7534; 8357; 3985; 7533; 30851; 6714; 9793; 9735; 2017; 114822; 8339; 81930; 57120; 79023; 2810; 1062; 401541; 7531; 4638; 126961; 10726; 83540; 5347; 8970; 8353; 8370; 391; 64105; 3799; 8341; 29984; 801; 7532; 64837; 3984; 991; 11004; 3014; 89953; 8344; 3012; 220134; 5585; 51517; 1058; 114793; 388; 9184; 30849; 1080; 332; 8351; 11243; 699; 999; 5170; 5063; 8337; 55055; 128239; 8365; 5747; 9055; 124056; 91687; 701; 9928; 23421; 8334; 10163; 8347; 5526	299	298
0.000209056997163	0.00674532576688	Trk receptor signaling mediated by PI3K and PLC-gamma	PID	pi3kplctrkpathway	YWHAZ; SRC; NGF; SHC1; SOS1; SFN; HRAS; EGR1; CAMK4; BAD; CAMK2A; FOXO3; AKT1; PLCG1; GRB2; YWHAH; PDPK1; AGAP2; YWHAG; YWHAE	814; 207; 7532; 5170; 7531; 5335; 6714; 3265; 2309; 2885; 116986; 7534; 6464; 4803; 815; 2810; 1958; 7533; 6654; 572	36	36
0.00021449495128	0.00680556925356	Antimetabolite Pathway - Folate Cycle, Pharmacodynamics	PharmGKB	PA165291575	ATIC; MTR; MTHFD1; CBS; DHFR; MTHFS; TYMS; PPAT; ADA; SHMT1	7298; 875; 100; 6470; 4522; 471; 1719; 4548; 10588; 5471	13	13
0.000214657285836	0.00680556925356	Response to elevated platelet cytosolic Ca2+	Reactome	R-HSA-76005	SYTL4; HSPA5; FAM3C; PROS1; ECM1; HABP4; PLG; STXBP2; ITIH4; CDC37L1; PECAM1; SERPINA4; CYB5R1; CALM1; MMRN1; SOD1; APOH; THBS1; SERPINE1; SERPINF2; MANF; TF; TAGLN2; FGG; EGF; FGA; FGB; A1BG; PDGFA; IGF1; ALDOA; WDR1; FAM49B; PRKCA; VTI1B; OLA1; CD9; CFL1; GTPBP2; HGF; CLU; HRG; ACTN2; ORM1; ORM2; CD109; ALB; CALU; PCDH7; APOA1; SERPING1; SPP2; VWF; SELP; APP; PPIA	10447; 7450; 55664; 6403; 7873; 7018; 22927; 2244; 350; 1072; 5578; 3309; 1950; 5175; 22915; 801; 88; 7057; 3700; 928; 5478; 51571; 5054; 54676; 5267; 1893; 3082; 6694; 135228; 5005; 5099; 8407; 94121; 813; 3273; 2266; 5627; 3479; 5154; 2243; 6813; 10490; 29789; 335; 710; 5340; 9948; 226; 5004; 351; 6647; 5345; 1191; 213; 51706; 1	138	138
0.0002621975243	0.0082008369553	Melatonin metabolism and effects	Wikipathways	WP3298	MAP2; SIRT1; PER1; CYP2D6; CALM1; PRKCA; MAOA; CRY2; CAMK2A; PER3; PER2; FOXO1; CSNK1D; CYP2C19; ECE1; EDN1; IRAK1	1906; 3654; 2308; 8864; 1408; 1565; 4128; 23411; 1889; 8863; 5187; 1557; 5578; 4133; 815; 1453; 801	29	29
0.000272976841534	0.0082008369553	p73 transcription factor network	PID	p73pathway	HSF1; ITCH; PLK1; PLK3; IL1RAP; BAX; FOXO3; SERPINE1; AEN; BCL2L11; CDK1; CCNE2; PEA15; HAGH; RAD51; JAG2; CHEK1; FBXO45; SIRT1; BUB1; IL4R; BUB3; RNF43; TP53I3; ADA; CCNA2; HEY2; DEDD; CCNB1; CASP2; TP73; BAK1; SFN; NEDD4L; CDK6; WWOX	5888; 9191; 699; 3566; 9134; 1263; 1021; 5347; 1111; 581; 3297; 983; 23411; 5054; 23493; 83737; 8682; 891; 51741; 23327; 54894; 9540; 200933; 7161; 10018; 835; 64782; 3029; 9184; 890; 100; 578; 3556; 2309; 2810; 3714	81	80
0.000274274445711	0.0082008369553	Axon guidance - Homo sapiens (human)	KEGG	path:hsa04360	EFNB3; PTK2; EPHB1; LIMK2; HRAS; LIMK1; EPHA3; PLXNC1; SRGAP3; SRGAP2; BMPR1B; EFNB1; TRPC6; SEMA6D; SEMA6C; SEMA4F; GNAI1; NTNG2; PARD6G; PRKCA; FYN; DCC; PARD6A; CAMK2D; PIK3R3; EFNA4; ENAH; EPHB2; SRC; CAMK2G; EPHB6; RAC1; LRRC4; UNC5C; ABLIM2; UNC5A; EFNA3; CAMK2A; EPHA2; PRKCZ; ABLIM1; FES; CFL1; SEMA4B; CXCL12; SEMA7A; NRP1; RHOD; BMP7; LRRC4C; SEMA3E; SEMA3D; SEMA5A; SEMA3F; ROBO1; PLXNA2; PLXNA1; NTN3; PLCG1; PLXNA4; PDK1; RND1; SEMA5B; BMPR2; CDK5; WNT5B; PPP3CB; PAK3	2048; 2051; 6405; 5163; 1072; 7225; 6714; 84552; 1630; 64101; 5747; 8829; 81029; 90249; 655; 658; 659; 84628; 27289; 80031; 9901; 3265; 2242; 2770; 5335; 5361; 6387; 5879; 10500; 10505; 10509; 29984; 8482; 818; 815; 817; 4917; 2534; 8503; 9037; 223117; 23380; 57689; 3983; 3984; 3985; 1944; 1945; 1947; 5532; 10154; 5362; 1949; 1969; 8633; 55740; 91584; 5063; 5578; 6091; 5590; 54437; 84448; 9723; 1020; 50855; 2042; 2047	177	176
0.000281158699784	0.0082008369553	Tryptophan metabolism	EHMN	Tryptophan metabolism	AOC3; SLC22A1; AADAT; KMO; GSTZ1; ALDH2; MAOB; MAOA; ADHFE1; SLC22A2; ALDH7A1; ALDH1B1; ACMSD; SLC16A10	501; 8639; 6582; 8564; 4128; 219; 4129; 137872; 51166; 117247; 2954; 6580; 217; 130013	22	22
0.000281158699784	0.0082008369553	Pyruvate Dehydrogenase Complex Deficiency	SMPDB	SMP00212	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000281158699784	0.0082008369553	Primary hyperoxaluria II, PH2	SMPDB	SMP00558	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000281158699784	0.0082008369553	Pyruvate kinase deficiency	SMPDB	SMP00559	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000281158699784	0.0082008369553	Leigh Syndrome	SMPDB	SMP00196	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000281158699784	0.0082008369553	Pyruvate Metabolism	SMPDB	SMP00060	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000281158699784	0.0082008369553	Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency)	SMPDB	SMP00334	GRHPR; PCK1; ACACA; ACYP1; ACAT1; HAGH; ALDH2; PC; DLAT; ME1; ME2; LDHD; ACOT12; PDHB	5091; 5105; 4200; 197257; 3029; 9380; 4199; 1737; 31; 38; 134526; 97; 217; 5162	22	22
0.000301580938152	0.00872669921033	Metabolism of vitamins and cofactors	Reactome	R-HSA-196854	PTGS2; PDXK; SLC5A6; MUT; DHFR; NT5E; SHMT1; FLAD1; NAMPT; APOC3; SLC25A19; TPK1; APOA1; AKR1C3; PANK1; MTHFD2L; AKR1B10; PANK4; AMN; TTR; MMADHC; PC; NNMT; CYP27B1; BCO2; LRAT; LMBRD1; GPHN; ABCD4; SLC46A1; PPCDC; LRP12; PCCA; ACACA; MMACHC; ACACB; MTR; MTHFS; VNN1; PTGIS; ENPP1; MCCC1; LDLR; GPC3; FPGS; GPC6; CYP2R1; SHMT2; VKORC1; SDC3; LRP8; LRP1; MTHFD1; SDC1; GPIHBP1; MTHFD1L; SDC4; CYB5A; BTD; LPL; MMAA; MMAB; SLC19A3	5091; 55788; 25902; 113235; 32; 5743; 9227; 27010; 6382; 80704; 8876; 338328; 80308; 4035; 166785; 27249; 10588; 60386; 1594; 1528; 10082; 2719; 441024; 29967; 326625; 4594; 4907; 8566; 55229; 9672; 79001; 2356; 57016; 345; 4522; 4023; 6470; 25974; 10243; 5740; 53354; 120227; 4837; 10135; 6472; 8884; 5167; 686; 335; 83875; 7276; 5095; 60490; 7804; 81693; 56922; 4548; 8644; 3949; 31; 6385; 1719; 5826	164	161
0.000304718026837	0.00874804666023	Retinoblastoma (RB) in Cancer	Wikipathways	WP2446	POLA1; DNMT1; STMN1; DHFR; RFC4; RFC3; PRKDC; RRM2; SMARCA2; CDC7; FANCG; CCNA2; DCK; TYMS; CCNE2; SMC2; CDT1; KIF4A; TTK; RABIF; WEE1; TOP2A; CCNE1; FAF1; CDC25A; ANLN; MCM6; MCM4; MCM3; CCNB2; CCNB1; E2F3; E2F2; E2F1; CDK1; POLE2; CDK6; CDC45; CHEK1	3925; 1786; 5983; 5984; 993; 1021; 5591; 10592; 983; 1719; 54443; 81620; 24137; 11124; 7272; 5877; 1870; 1871; 6595; 1633; 7153; 9133; 9134; 7298; 6241; 1869; 2189; 4175; 4172; 4173; 5427; 5422; 1111; 890; 891; 898; 8317; 8318; 7465	89	89
0.000351896415869	0.0100235494708	Thiopurine Pathway, Pharmacokinetics/Pharmacodynamics	PharmGKB	PA2040	MTR; MTHFD1; CBS; DHFR; GSTM1; TPMT; NT5E; MTHFS; TYMS; ADA; PPAT; GSTA2; RAC1; SLC28A3; ABCC5; ADK; SHMT1; GMPS	2944; 8833; 7298; 132; 7172; 4522; 4907; 1719; 4548; 6470; 10057; 64078; 10588; 5471; 100; 875; 5879; 2939	32	32
0.000391182951686	0.0110562251306	Glycolysis / Gluconeogenesis - Homo sapiens (human)	KEGG	path:hsa00010	PCK2; PCK1; BPGM; ALDH3A1; GAPDH; ALDH1B1; AKR1A1; PGAM2; FBP1; ALDH1A3; PFKP; PFKM; PFKL; PDHB; LDHA; HK2; PGM1; DLAT; ALDH9A1; ALDH7A1; ALDOA; GALM; ALDOC; ALDOB; ADH6; ADH4; G6PC; ALDH2; ENO3; ADH1C; ADH1A	669; 130; 10327; 218; 2203; 3099; 2597; 5162; 219; 1737; 2538; 130589; 217; 5211; 220; 5213; 5214; 223; 226; 3939; 229; 230; 5224; 2027; 5105; 5106; 5236; 501; 127; 124; 126	67	67
0.000410380151057	0.0115095848519	TNF alpha Signaling Pathway	Wikipathways	WP231	BCL2L1; CCL2; MAP4K2; PLK1; NOXO1; NFKBIA; BIRC3; BAX; PSMD2; MAP2K3; AKT1; BAD; IKBKG; NSMAF; CDC37; OTUD7B; SKP1; JUN; MAP3K5; FADD; KSR1; NFKB2; PYGL; HRAS; TRAF2; RAC1; PRKCZ; CASP7; TNFRSF1B; SOS1; TNFRSF1A; SELE; BTRC; GLUL; CASP9; IL6; GRB2; TAB2; HSP90AA1; CREBBP	3320; 56957; 23118; 8439; 6401; 5590; 3569; 1387; 6654; 8517; 598; 5606; 7133; 7132; 4217; 581; 124056; 3265; 8945; 842; 840; 6500; 5871; 5879; 572; 330; 5708; 2885; 8772; 3725; 5347; 11140; 2752; 6347; 8844; 207; 4791; 4792; 5836; 7186	93	93
0.000426273890598	0.0117285895031	a6b1 and a6b4 Integrin signaling	PID	a6b1_a6b4_integrin_pathway	HRAS; ITGA6; AKT1; EGF; YWHAZ; MST1; CD9; YWHAH; CDH1; YWHAG; YWHAE; LAMA2; LAMA3; LAMA4; SHC1; RAC1; PRKCA; RXRG; RXRA; LAMC2; LAMC1; CASP7; SFN; GRB2	207; 7532; 3910; 999; 1950; 6256; 7531; 3918; 928; 3265; 2885; 5879; 7534; 6464; 6258; 3908; 840; 5578; 2810; 3909; 7533; 3655; 4485; 3915	48	48
0.000427839386703	0.0117285895031	Glyoxylate metabolism and glycine degradation	Reactome	R-HSA-389661	GRHPR; GNMT; LIPT1; GLDC; DAO; AGXT; AGXT2; DHTKD1; DLAT; BCKDHB; DDO; BCKDHA; HAO1; PDHB; DBT	1610; 51601; 54363; 55526; 594; 9380; 1737; 64902; 593; 2731; 189; 27232; 8528; 5162; 1629	25	25
0.000427839386703	0.0117285895031	Alanine Aspartate Asparagine metabolism	INOH	None	ASPA; GOT2; CAD; AGXT; NARS; AGXT2; PC; DDO; ABAT; GPT; ADSSL1; GOT1; ASS1; GAD1; ASL	5091; 2805; 2875; 4677; 443; 2571; 64902; 445; 2806; 189; 18; 435; 122622; 8528; 790	25	25
0.000445169933916	0.0121126087989	Transmembrane transport of small molecules	Reactome	R-HSA-382551	FXYD6; SLC6A2; FLVCR1; ATP13A2; SLC6A7; FXYD3; FXYD7; FXYD1; NIPA2; NIPA1; RSC1A1; SLC25A18; ATP2C2; MIP; SLC30A3; SLC39A10; SLC39A14; CALM1; RYR1; SLC28A3; SLC28A1; GNG10; GNG12; SLC34A1; SLC12A7; TFRC; SLC12A1; TTYH1; TTYH2; TRPV4; ABCD3; TRPV6; SLC6A9; AQP6; SLC38A4; AQP4; SLC38A1; AQP3; SLC38A3; SLC38A2; HK2; ERLEC1; CAMK2G; CLCN7; ATP1B3; CLCN5; ATP1B1; SLC25A22; NUP93; RAE1; NUPL2; ADCY1; ADCY5; ADCY6; SLC41A2; SGK1; SLC2A9; RNF185; SLC2A5; ADCY8; NIPAL2; GNG4; UBB; ATP8B4; SLC46A1; CFTR; NUP205; OS9; ATP6V1F; SLC7A6; ALB; ANO7; ANO1; ANO2; SLC7A1; SLC31A1; SLC22A11; APOA1; SLC9A6; ABCF1; SLC9A3; ATP6AP1; SLC9A9; SLC45A3; SLC5A12; DERL1; SLCO4C1; SLC5A11; TRPM8; SLC35A1; SCNN1A; TRPM5; TRPM3; ATP1B2; SLC14A2; SLC14A1; GCKR; SLC26A2; ATP6V0D2; SLC26A6; SLC26A9; SLC39A2; SLC39A5; SLC39A6; SLC39A7; PEX3; ERLIN1; ERLIN2; AZGP1; SLC3A1; G6PC; SLC22A4; SLC22A5; SLC22A7; ATP6V0A1; NUP155; SLC22A3; SLC39A1; SLC35D1; BEST4; NUP133; SLC22A12; SLC2A13; SLC2A11; SLC2A10; STOM; PRKAR2B; TRPC6; SLC4A2; CLCN6; RHBG; ASPH; SLC36A1; SLC8A1; SLC6A11; FTH1; ATP6V0E1; AQP7; ATP8A2; ABCA12; TPR; ATP6V1H; SLC17A3; SLC47A2; CP; ABCG5; SLC17A8; TPCN2; SLC17A5; SLCO2B1; ATP6V1E1; SLC11A1; ATP6V1E2; ABCG8; ABCA4; ATP1A4; ATP1A2; STEAP3; ABCA8; SLC5A5; SLC38A5; LCN2; SLC5A1; SLC5A3; ATP11C; NUP37; SLC5A6; CLCNKA; SLC37A4; ATP13A1; AQP1; ATP13A4; CAMK2D; SLC16A10; ABCB5; TF; SLC22A1; SLC44A1; KCNJ11; SLC22A2; ATP10A; SLC24A5; CAMK2A; MCOLN1; WNK4; ABCC3; ATP6V1C1; ABCC10; SLCO1C1; NIPAL1; ABCA3; RHCG; SLC16A2; SLC7A11; ANO10; NEDD4L; ABCC8; SLC1A4; ABCC5; ABCC6; SLC1A7; SLC1A1; SLC1A3	483; 55503; 10723; 6512; 81031; 7018; 6530; 6505; 815; 219931; 368; 29850; 65266; 1080; 23516; 79054; 159963; 358; 246213; 528; 55089; 114134; 84102; 444; 55240; 79895; 55970; 55107; 55129; 563; 55746; 10991; 54407; 23165; 6569; 8480; 6833; 6557; 57127; 8714; 2646; 353189; 90423; 56606; 6507; 363; 2786; 1184; 6567; 123606; 92745; 79139; 6581; 59341; 24; 25800; 6526; 64241; 477; 283652; 6536; 10351; 10613; 285195; 361; 6519; 5577; 11160; 3099; 8504; 818; 94015; 81614; 83733; 2040; 340273; 10057; 84239; 4284; 535; 1186; 1356; 23327; 57192; 6583; 9154; 6509; 6446; 6541; 26503; 112; 8992; 80036; 5349; 6538; 480; 9296; 57130; 206358; 89845; 335; 107; 10479; 7922; 6563; 6584; 152519; 6550; 3767; 6261; 55867; 529; 5825; 11309; 213; 57194; 8884; 91445; 114; 3934; 6522; 50636; 111; 53826; 10559; 482; 81539; 817; 7225; 6337; 11097; 360; 116085; 1185; 9688; 27248; 286410; 64078; 23; 2542; 146802; 10956; 85414; 7314; 266675; 283375; 8170; 6534; 6556; 115019; 23446; 57348; 113235; 1317; 2495; 115584; 28982; 7037; 9914; 66035; 53822; 1187; 2538; 29986; 6580; 6546; 9631; 26154; 10864; 57181; 801; 64240; 7175; 51458; 481; 65010; 117247; 6518; 79023; 7781; 23400; 245972; 6528; 27173; 2790; 79751; 537; 364; 9057; 10786; 23657; 23169; 53919; 57101; 6582; 21; 51761; 1836; 6523; 51606; 79815; 5348; 6248	628	626
0.000456144557682	0.012319281906	EPH-ephrin mediated repulsion of cells	Reactome	R-HSA-3928665	EPHB2; SRC; VAV2; EPHB6; EPHA3; EFNB3; EFNA3; EFNA4; FYN; EPHA2; TIAM1; EPHB1; RAC1; EPHA10; EFNB1; LYN; YES1	4067; 2048; 284656; 2051; 6714; 2534; 1945; 1969; 1949; 5879; 1944; 7410; 7525; 2047; 7074; 2042; 1947	30	30
0.000473783219178	0.0127015707141	Complement and coagulation cascades - Homo sapiens (human)	KEGG	path:hsa04610	VSIG4; PROS1; C8A; C8B; SERPING1; SERPINE1; MBL2; F11; SERPINA5; C9; C3; FGG; C7; FGA; FGB; KLKB1; CD46; VTN; SERPINF2; CLU; THBD; SERPINB2; ITGAX; F2; F3; CFI; F9; MASP1; C6; PLG; C5; C1S; C1R; VWF; PROC	7056; 5648; 7448; 7450; 730; 5627; 3426; 1191; 732; 11326; 4153; 3687; 5054; 5055; 2243; 2244; 5104; 715; 716; 4179; 718; 710; 727; 729; 2266; 731; 5340; 735; 5345; 2147; 2152; 3818; 2158; 2160; 5624	79	79
0.000487565136613	0.0128816122325	Kinesins	Reactome	R-HSA-983189	KIF15; KIF11; KIF12; KIF2A; KIF19; KIF2C; RACGAP1; KIF4B; KIF4A; KIFC1; KIF21B; CENPE; KIF18A; KIF18B; KIFC2; KIF3A; KIF1A; KIF5B; KIF23; KLC2; KLC4; KIF20A	3796; 10112; 547; 3833; 3799; 9493; 56992; 124602; 3832; 64837; 11004; 24137; 90990; 89953; 23046; 113220; 81930; 1062; 29127; 11127; 285643; 146909	43	43
0.000487565136613	0.0128816122325	FOXM1 transcription factor network	PID	foxm1pathway	PLK1; BIRC5; MAP2K1; FOXM1; TGFA; NEK2; CCNE1; CKS1B; AURKB; CDKN2A; LAMA4; FOS; CENPF; CENPA; CCNA2; CCNB2; CCNB1; ESR1; GSK3A; CDK1; GAS1; CREBBP	5347; 2619; 3910; 1387; 983; 891; 9133; 2931; 2353; 9212; 1163; 898; 4751; 7039; 1058; 890; 332; 2305; 1063; 5604; 2099; 1029	43	43
0.000538230491573	0.0130239890635	PPAR signaling pathway	Wikipathways	WP3942	PCK2; PCK1; SCP2; CPT1C; FABP4; ME1; APOC3; FABP1; APOA5; ACADL; APOA1; CPT2; ACADM; ACAA1; ACOX1; AQP7; HMGCS2; RXRG; RXRA; LPL; PPARA; SLC27A5; EHHADH; SLC27A2; DBI; CYP4A11; ACOX2; ACSL1; ACSL6; ACSL4; PDPK1	5170; 335; 4023; 23305; 8309; 116519; 6342; 10998; 1962; 1376; 4199; 364; 345; 1622; 11001; 2182; 2180; 5465; 3158; 5106; 5105; 33; 30; 51; 34; 1579; 6258; 2168; 126129; 2167; 6256	68	68
0.000543420831242	0.0130239890635	Histidine degradation	INOH	None	AOC3; ALDH3A1; ALDH2; MAOB; MAOA; FTCD; HDC; ALDH9A1; ALDH7A1; ALDH1B1; HARS2; CNDP1; ALDH1A2; ALDH1A3	501; 4129; 8639; 220; 10841; 4128; 218; 219; 223; 3067; 84735; 23438; 217; 8854	23	23
0.000543420831242	0.0130239890635	intrinsic prothrombin activation pathway	BioCarta	intrinsicpathway	F2; FGG; KLKB1; F9; PROS1; SERPING1; COL4A3; COL4A2; COL4A1; F11; PROC; FGA; FGB; COL4A4	2147; 710; 1284; 2160; 5624; 3818; 1282; 2158; 2266; 5627; 1286; 2244; 2243; 1285	23	23
0.000543420831242	0.0130239890635	2-Hydroxyglutric Aciduria (D And L Form)	SMPDB	SMP00136	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
0.000543420831242	0.0130239890635	Homocarnosinosis	SMPDB	SMP00385	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
0.000543420831242	0.0130239890635	Hyperinsulinism-Hyperammonemia Syndrome	SMPDB	SMP00339	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
0.000543420831242	0.0130239890635	Succinic semialdehyde dehydrogenase deficiency	SMPDB	SMP00567	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
0.000543420831242	0.0130239890635	4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency	SMPDB	SMP00243	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
0.000543420831242	0.0130239890635	Glutamate Metabolism	SMPDB	SMP00072	QARS; GNPNAT1; GLUD1; GOT2; GLUL; PPAT; ABAT; ALDH5A1; GPT; ALDH4A1; CAD; GAD1; GLS2; GMPS	2752; 27165; 64841; 790; 5471; 8833; 8659; 2875; 2746; 2806; 2571; 18; 7915; 5859	23	23
